ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,FCC,HCP,ICOS,DECA,angle_avg,angle_std,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Surf_defects_mol,Surf_micros_mol,Surf_facets_mol,Total_E,Formation_E
3229,923,0,10,346,163,183,5.09E-27,8.2332,11.3502,3.1171,9.6052,0.6479,0.4085,0.0882,0,42,36,0,55,61,50,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0809,12.1718,8.2186,0,0,0,0,0,2,17,16,78,51,15,16,111,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,109,37,3,0,0,0,0,0,0,0,0,0,0,0,2,17,16,78,51,14,3,2,0,0,0,0,0,0,0,0,2.78195,0.21531,3.39868,2.25604,1744,7,30,0,10,94.7729,34.13116941,4.5318,5.2147,3.9235,37,38,24,39,52,25,28,35,35,15,4,4,10,0,0,0,0,0,0,0,0,0,9,20,12,9,28,12,13,17,18,8,3,4,10,0,0,0,0,0,0,0,0,0,28,18,12,30,24,13,15,18,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,103.936,433.563,-1127.6193,225.2407
3230,923,0,10,352,166,186,5.17E-27,7.8596,11.2961,3.4365,9.6674,0.7888,-0.185,-0.76,3,69,29,5,94,24,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0739,12.1928,8.1828,0,0,0,0,0,2,12,45,36,73,18,10,116,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,116,38,2,0,0,0,0,0,0,0,0,0,0,0,2,12,45,36,73,18,0,0,0,0,0,0,0,0,0,0,2.78025,0.21201,3.39922,2.24608,1773,68,9,0,0,94.867,34.5947671,8.7159,11.3916,6.328,6,7,5,11,20,17,23,29,25,58,13,19,97,21,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,4,9,8,19,97,21,1,0,0,0,0,0,0,0,6,7,5,11,18,16,20,28,21,49,5,0,0,0,0,0,0,0,0,0,0,0,0,172.22,370.711,-1147.6968,228.6232
3231,923,0,10,364,178,186,5.35E-27,8.5084,11.6635,3.1551,9.8053,0.6279,0.4059,-0.0168,0,63,39,1,73,63,39,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1374,12.1011,8.2581,0,0,0,0,0,0,8,30,64,76,10,21,113,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,113,39,3,0,0,0,0,0,0,0,0,0,0,0,0,8,30,64,76,6,2,0,0,0,0,0,0,0,0,0,2.77827,0.20653,3.39952,2.30495,1845,11,22,1,9,94.9354,34.15844591,5.7747,6.6292,4.957,18,17,21,44,47,29,30,35,43,36,14,15,15,0,0,0,0,0,0,0,0,0,7,7,11,16,14,14,12,16,24,14,13,15,15,0,0,0,0,0,0,0,0,0,11,10,10,28,33,15,18,19,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,107.265,417.768,-1196.9448,226.2952
3232,923,0,10,367,177,190,5.39E-27,8.104,11.5484,3.4444,9.8165,0.6972,0.0344,-0.2683,1,44,17,8,72,31,58,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.9837,12.0847,8.0263,0,0,0,0,0,2,26,41,42,59,17,9,150,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,149,19,2,0,0,0,0,0,0,0,0,0,0,0,2,26,41,42,59,16,3,1,0,0,0,0,0,0,0,0,2.77093,0.19382,3.39363,2.3416,1832,52,48,0,0,95.0082,34.32872751,8.1744,10.9548,5.5842,8,13,11,14,28,20,26,26,22,44,19,26,105,5,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,5,5,9,16,25,105,5,0,0,0,0,0,0,0,0,8,12,10,12,27,18,26,21,17,35,3,1,0,0,0,0,0,0,0,0,0,0,0,193.178,335.962,-1202.1482,232.8218
3233,923,0,10,369,179,190,5.42E-27,8.1797,11.457,3.2773,9.8079,0.6585,-0.058,-0.4542,3,42,20,6,76,26,55,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1192,12.2682,8.0947,0,0,0,0,0,0,26,41,37,67,13,15,118,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,118,47,5,0,0,0,0,0,0,0,0,0,0,0,0,26,41,37,67,13,6,0,0,0,0,0,0,0,0,0,2.77347,0.21438,3.39523,2.26648,1867,43,9,0,0,94.9412,34.40985531,8.5908,11.2849,6.0526,5,8,8,14,14,24,31,37,26,40,13,31,91,26,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,4,4,11,11,26,91,26,1,0,0,0,0,0,0,0,5,7,8,14,13,22,30,33,22,29,2,5,0,0,0,0,0,0,0,0,0,0,0,186.562,342.495,-1201.5137,241.2763
3234,923,0,10,380,174,206,5.59E-27,6.8753,12.4216,5.5464,9.8754,1.0637,-0.7074,0.002,0,65,52,3,69,35,71,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0368,12.1207,8.2767,0,0,0,0,0,0,18,52,33,67,31,8,146,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,145,25,0,0,0,0,0,0,0,0,0,0,0,0,0,18,52,33,67,31,4,1,0,0,0,0,0,0,0,0,2.76552,0.19855,3.39084,2.32061,1907,50,27,0,6,95.0481,34.38401062,8.2526,10.4885,6.3641,5,7,10,10,21,15,41,38,53,43,17,22,89,9,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,7,18,10,9,21,89,9,0,0,0,0,0,0,0,0,4,6,8,8,19,14,39,31,35,33,8,1,0,0,0,0,0,0,0,0,0,0,0,189.273,365.027,-1247.9936,237.8064
3235,923,0,10,383,176,207,5.63E-27,7.7226,13.0759,5.3533,10.1375,1.5433,0.1726,-1.3041,0,88,31,7,90,50,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0627,12.1818,8.2609,0,0,0,0,0,0,14,32,59,90,12,4,136,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,136,36,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,59,90,12,0,0,0,0,0,0,0,0,0,0,2.77631,0.19862,3.39763,2.2986,1927,38,38,0,4,94.8154,34.53249662,8.4961,10.6932,6.628,4,5,10,9,17,16,24,42,67,54,11,17,94,13,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,6,24,8,8,17,94,13,0,0,0,0,0,0,0,0,4,4,6,8,17,16,24,36,43,46,3,0,0,0,0,0,0,0,0,0,0,0,0,123.405,431.919,-1258.5546,238.9754
3236,923,0,10,385,175,210,5.66E-27,7.2241,12.8139,5.5898,10.0446,1.3833,-0.1745,-0.8556,0,81,26,2,99,20,58,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.026,12.1486,8.2571,0,0,0,0,0,1,20,40,39,88,18,8,143,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,142,25,3,0,0,0,0,0,0,0,0,0,0,0,1,20,40,39,88,18,3,1,0,0,0,0,0,0,0,0,2.77509,0.20753,3.39421,2.23336,1930,66,13,0,0,94.9086,34.56563967,8.4623,11.2171,6.1667,13,9,15,8,15,18,30,25,28,60,16,24,110,14,0,0,0,0,0,0,0,0,1,1,1,0,2,2,1,4,3,2,10,24,110,14,0,0,0,0,0,0,0,0,12,8,14,8,13,16,29,21,25,58,6,0,0,0,0,0,0,0,0,0,0,0,0,162.796,394.981,-1257.9715,247.3785
3237,923,0,10,387,185,202,5.69E-27,8.0295,11.3183,3.2888,9.9336,0.6769,-0.3184,-0.2289,2,59,27,9,78,11,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0258,12.1297,8.099,0,0,0,0,0,1,28,46,39,67,7,16,155,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,153,28,0,0,0,0,0,0,0,0,0,0,0,0,1,28,46,39,67,7,12,2,0,0,0,0,0,0,0,0,2.76489,0.19374,3.39647,2.27453,1940,99,11,0,0,95.2113,34.5708671,8.832,11.4486,6.4356,6,7,5,10,19,20,26,39,27,46,14,33,122,13,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,4,5,9,26,122,13,0,0,0,0,0,0,0,0,6,7,5,9,19,18,24,38,23,41,5,7,0,0,0,0,0,0,0,0,0,0,0,199.125,331.875,-1270.9931,242.1769
3238,923,0,10,389,188,201,5.72E-27,8.1994,11.8508,3.6514,9.9954,0.6888,0.157,-0.2385,6,48,34,10,64,50,63,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.072,12.1383,8.1393,0,0,0,0,0,0,21,41,57,60,17,8,155,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,153,29,1,0,0,0,0,0,0,0,0,0,0,0,0,21,41,57,60,17,3,2,0,0,0,0,0,0,0,0,2.77035,0.20182,3.39381,2.25122,1959,43,33,0,4,95.0719,34.3387031,8.2674,10.5266,6.1542,3,11,9,15,19,24,29,42,54,36,14,22,103,8,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,5,22,9,9,20,102,8,0,0,0,0,0,0,0,0,2,10,7,13,18,22,25,37,32,27,5,2,1,0,0,0,0,0,0,0,0,0,0,163.763,361.864,-1277.4539,243.5361
3239,923,0,10,393,180,213,5.78E-27,7.6193,13.1611,5.5418,10.1941,1.5783,0.0985,-1.3404,1,82,43,3,83,42,56,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9746,12.1,8.1784,0,0,0,0,1,0,23,29,58,90,10,8,150,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,149,23,1,0,0,0,0,0,0,0,0,0,0,1,0,23,29,58,90,10,1,1,0,0,0,0,0,0,0,0,2.76224,0.19163,3.39656,2.24318,1960,56,34,0,2,95.0878,34.46300758,8.3308,10.5611,6.446,7,14,9,8,19,21,20,28,68,57,15,16,105,6,0,0,0,0,0,0,0,0,1,4,2,0,1,2,2,2,24,3,12,16,105,6,0,0,0,0,0,0,0,0,6,10,7,8,18,19,18,26,44,54,3,0,0,0,0,0,0,0,0,0,0,0,0,138.567,415.7,-1292.1343,244.4957
3240,923,0,10,393,193,200,5.78E-27,8.3454,11.4596,3.1142,10.0408,0.6505,-0.0065,-0.5716,3,64,18,4,84,24,54,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10.1272,12.2228,8.105,0,0,0,0,1,4,19,44,41,69,18,7,142,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,140,48,0,0,0,0,0,0,0,0,0,0,0,1,4,19,44,41,69,18,2,2,0,0,0,0,0,0,0,0,2.77418,0.20527,3.39643,2.24441,1990,61,12,0,0,95.0973,34.48265118,8.9618,11.6166,6.4,9,6,8,9,12,16,31,33,32,54,13,16,122,32,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,10,8,15,121,32,0,0,0,0,0,0,0,0,9,6,7,8,11,16,31,31,30,44,5,1,1,0,0,0,0,0,0,0,0,0,0,177.783,339.88,-1288.7632,247.8668
3241,923,0,10,394,192,202,5.79E-27,7.8689,11.6354,3.7665,10.0703,0.8206,-0.3451,-0.4282,5,58,30,4,78,41,54,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0863,12.125,8.1485,0,0,0,0,0,0,21,44,49,62,25,5,160,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,159,27,1,0,0,0,0,0,0,0,0,0,0,0,0,21,44,49,62,25,0,1,0,0,0,0,0,0,0,0,2.77094,0.19891,3.39932,2.08027,1987,61,40,0,0,95.1343,34.38067573,8.9848,11.4844,6.6089,7,6,2,5,9,30,27,39,35,47,20,28,124,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,11,9,27,124,15,0,0,0,0,0,0,0,0,7,5,2,5,9,29,27,37,33,36,11,1,0,0,0,0,0,0,0,0,0,0,0,169.509,354.664,-1292.6929,247.8471
3242,923,0,10,399,196,203,5.86E-27,8.6518,11.8647,3.2129,10.1341,0.6261,0.1687,-0.5988,4,59,19,9,85,34,54,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1554,12.199,8.1823,0,0,0,0,1,2,20,37,46,73,22,6,150,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,149,40,2,0,0,0,0,0,0,0,0,0,0,1,2,20,37,46,73,22,1,1,0,0,0,0,0,0,0,0,2.78729,0.2192,3.38723,2.24252,2026,44,15,0,0,94.9845,34.34941717,7.8145,10.551,5.1724,18,12,22,16,21,23,28,37,24,42,20,24,102,10,0,0,0,0,0,0,0,0,0,1,0,2,6,3,8,6,7,12,15,24,102,10,0,0,0,0,0,0,0,0,18,11,22,14,15,20,20,31,17,30,5,0,0,0,0,0,0,0,0,0,0,0,0,154.509,365.671,-1301.6166,258.4734
3243,923,0,10,405,201,204,5.95E-27,8.8064,11.6401,2.8337,10.1723,0.6337,-0.0035,-0.874,7,73,18,10,104,24,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1383,12.1841,8.1225,0,0,0,0,0,0,19,56,25,89,15,3,158,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,40,0,0,0,0,0,0,0,0,0,0,0,0,0,19,56,25,89,15,0,0,0,0,0,0,0,0,0,0,2.77867,0.20698,3.39882,2.27993,2053,84,3,0,0,95.1854,34.6218201,9.0914,11.791,6.4314,7,3,6,12,16,19,25,34,35,55,6,21,140,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,4,21,140,26,0,0,0,0,0,0,0,0,7,3,6,12,16,19,24,32,33,50,2,0,0,0,0,0,0,0,0,0,0,0,0,190.275,327.273,-1331.0889,252.4611
3244,923,0,10,409,199,210,6.01E-27,8.7077,11.9912,3.2836,10.2035,0.7252,0.3835,-0.697,4,65,42,3,74,50,57,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1222,12.1206,8.2286,0,0,0,0,0,0,19,41,53,71,22,16,154,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,154,30,3,0,0,0,0,0,0,0,0,0,0,0,0,19,41,53,71,22,4,0,0,0,0,0,0,0,0,0,2.77541,0.20269,3.39972,2.3243,2070,43,33,0,2,95.1061,34.40407306,8.1418,10.3568,6.0429,10,6,8,22,27,17,33,36,51,46,20,31,90,12,0,0,0,0,0,0,0,0,0,3,2,4,3,2,5,6,14,11,16,31,90,12,0,0,0,0,0,0,0,0,10,3,6,18,24,15,28,30,37,35,4,0,0,0,0,0,0,0,0,0,0,0,0,150.731,376.828,-1341.8384,257.3516
3245,923,0,10,418,207,211,6.14E-27,8.3683,12.1588,3.7905,10.2974,0.8015,-0.1337,-0.3682,2,43,26,7,66,41,66,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.067,12.0773,8.0948,0,0,0,0,0,1,27,43,55,57,23,13,176,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,174,20,3,0,0,0,0,0,0,0,0,0,0,0,1,27,43,55,57,23,3,2,0,0,0,0,0,0,0,0,2.7742,0.20234,3.3996,2.19766,2104,67,34,0,0,95.0751,34.37706299,8.3158,11.2657,5.4218,16,5,11,16,23,28,35,30,34,27,29,31,127,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,8,25,30,127,5,1,0,0,0,0,0,0,0,16,5,11,16,23,26,33,29,28,19,4,1,0,0,0,0,0,0,0,0,0,0,0,174.525,339.217,-1371.0943,263.2857
3246,923,0,10,418,207,211,6.14E-27,8.0737,12.1007,4.0269,10.2789,0.8288,-0.1842,-0.5125,7,54,22,12,89,16,71,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.1483,12.1836,8.1517,0,0,0,0,1,0,23,48,40,78,12,10,168,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,167,36,2,0,0,0,0,0,0,0,0,0,0,1,0,23,48,40,78,12,8,1,0,0,0,0,0,0,0,0,2.77258,0.20347,3.39969,2.20584,2121,78,23,0,0,95.0916,34.52619309,8.8612,11.599,6.1754,5,10,13,9,12,27,29,37,27,46,15,26,148,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,7,10,21,148,13,1,0,0,0,0,0,0,0,5,10,13,9,12,26,28,34,25,39,5,5,0,0,0,0,0,0,0,0,0,0,0,176.983,339.217,-1373.3368,261.0432
3247,923,0,10,423,212,211,6.22E-27,8.4816,12.4302,3.9486,10.3779,0.7205,0.1197,-0.1543,3,62,30,1,93,44,54,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1749,12.1415,8.1991,0,0,0,0,0,1,13,45,58,72,23,18,145,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,145,46,2,0,0,0,0,0,0,0,0,0,0,0,1,13,45,58,72,22,0,0,0,0,0,0,0,0,0,0,2.78755,0.21598,3.39885,2.26535,2152,47,8,0,0,94.8948,34.45301051,7.4799,10.1604,4.7867,12,21,20,26,24,33,32,41,25,37,21,38,85,8,0,0,0,0,0,0,0,0,1,0,2,3,3,7,7,12,8,18,20,38,85,8,0,0,0,0,0,0,0,0,11,21,18,23,21,26,25,29,17,19,1,0,0,0,0,0,0,0,0,0,0,0,0,143.313,369.214,-1386.9746,266.9554
3248,923,0,10,424,209,215,6.23E-27,8.2333,11.75,3.5166,10.3047,0.6984,-0.2407,-0.2893,4,45,36,6,63,55,62,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1509,12.1483,8.2093,0,0,0,0,0,1,21,43,63,49,31,25,143,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,143,46,2,0,0,0,0,0,0,0,0,0,0,0,1,21,43,63,49,30,8,0,0,0,0,0,0,0,0,0,2.77485,0.20757,3.39568,2.20012,2152,30,49,0,0,95.0539,34.21015631,8.4764,11.0766,5.9488,8,8,9,15,20,35,31,47,24,34,21,41,110,20,1,0,0,0,0,0,0,0,2,0,1,1,1,2,3,6,4,8,12,38,110,20,1,0,0,0,0,0,0,0,6,8,8,14,19,33,28,41,20,26,9,3,0,0,0,0,0,0,0,0,0,0,0,157.515,363.497,-1395.2689,262.5711
3249,923,0,10,428,210,218,6.29E-27,7.7637,13.1128,5.3492,10.4698,1.1967,0.14,-0.7711,3,77,38,8,89,39,58,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2056,12.2143,8.2706,0,0,0,0,0,2,17,39,56,74,26,17,139,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,139,58,0,0,0,0,0,0,0,0,0,0,0,0,2,17,39,56,74,26,4,0,0,0,0,0,0,0,0,0,2.78572,0.20989,3.39816,2.24696,2184,48,27,0,1,95.0609,34.45543195,8.1916,10.5905,5.8807,9,8,17,10,24,30,38,28,47,48,27,38,84,20,0,0,0,0,0,0,0,0,2,1,0,1,2,0,6,9,15,13,19,38,84,20,0,0,0,0,0,0,0,0,7,7,17,9,22,30,32,19,32,35,8,0,0,0,0,0,0,0,0,0,0,0,0,139.238,384.106,-1406.9651,266.5149
3250,923,0,10,429,215,214,6.31E-27,8.7991,12.1151,3.316,10.3693,0.7248,0.0978,-0.731,0,70,20,12,106,23,53,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1166,12.1023,8.1215,0,0,0,0,0,0,24,44,42,91,12,3,191,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,191,20,2,0,0,0,0,0,0,0,0,0,0,0,0,24,44,42,91,12,1,0,0,0,0,0,0,0,0,0,2.76751,0.20112,3.3968,2.22937,2170,96,29,0,0,95.195,34.54728897,8.8112,11.4884,6.1215,13,6,12,13,12,20,30,33,23,60,19,27,152,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,7,13,27,152,9,0,0,0,0,0,0,0,0,13,5,12,12,12,20,28,32,21,53,6,0,0,0,0,0,0,0,0,0,0,0,0,162.865,349.68,-1413.0786,264.3114
3251,923,0,10,434,212,222,6.38E-27,8.7912,12.3385,3.5473,10.4291,0.9074,0.1725,-1.0156,1,86,53,4,96,48,51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.129,12.1274,8.2207,0,0,0,0,0,0,17,43,59,80,23,9,169,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,169,32,2,0,0,0,0,0,0,0,0,0,0,0,0,17,43,59,80,23,0,0,0,0,0,0,0,0,0,0,2.76839,0.19823,3.39936,2.25039,2198,58,40,0,6,95.3322,34.33735638,8.2673,10.6604,5.982,11,5,16,17,22,20,29,37,67,47,12,29,105,17,0,0,0,0,0,0,0,0,0,1,5,0,1,1,1,7,27,11,7,29,105,17,0,0,0,0,0,0,0,0,11,4,11,17,21,19,28,30,40,36,5,0,0,0,0,0,0,0,0,0,0,0,0,142.048,383.531,-1429.6758,267.2642
3252,923,0,10,437,218,219,6.42E-27,9.0113,12.3184,3.3071,10.4564,0.7359,0.0729,-0.7329,2,54,24,6,74,52,68,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.1876,12.1881,8.1963,0,0,0,0,0,1,21,48,50,70,21,16,163,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,163,45,2,0,0,0,0,0,0,0,0,0,0,0,1,21,48,50,70,21,8,0,0,0,0,0,0,0,0,0,2.77826,0.20857,3.39908,2.2106,2226,59,28,0,0,95.0759,34.37890835,8.2105,10.7936,5.6393,20,12,13,12,15,27,38,30,40,43,18,49,105,15,0,0,0,0,0,0,0,0,2,0,1,0,3,4,7,4,6,12,11,48,105,15,0,0,0,0,0,0,0,0,18,12,12,12,12,23,31,26,34,31,7,1,0,0,0,0,0,0,0,0,0,0,0,164.585,350.332,-1434.811,273.859
3253,923,0,10,442,226,216,6.50E-27,8.7648,12.0123,3.2475,10.5044,0.6773,-0.128,-0.2947,0,54,29,2,85,43,62,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3077,12.3673,8.1528,0,0,0,0,0,0,26,50,39,74,20,21,125,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,125,77,10,0,0,0,0,0,0,0,0,0,0,0,0,26,50,39,74,20,7,0,0,0,0,0,0,0,0,0,2.7877,0.22731,3.39873,2.23921,2278,24,6,0,0,94.9508,34.40869337,7.4253,10.469,4.2407,29,28,13,28,26,32,29,24,36,25,21,36,80,31,4,0,0,0,0,0,0,0,0,1,2,4,4,7,5,10,14,9,19,36,80,31,4,0,0,0,0,0,0,0,29,27,11,24,22,25,24,14,22,16,2,0,0,0,0,0,0,0,0,0,0,0,0,176.671,325.447,-1452.8877,275.3323
3254,923,0,10,443,225,218,6.51E-27,8.2242,12.375,4.1508,10.5088,0.8024,0.1153,-0.514,5,42,18,5,84,48,49,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.14,12.1289,8.0872,0,0,0,0,0,3,21,42,63,69,17,8,186,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,186,34,0,0,0,0,0,0,0,0,0,0,0,0,3,21,42,63,69,17,3,0,0,0,0,0,0,0,0,0,2.76595,0.19469,3.39798,2.25109,2246,42,74,0,0,95.0763,34.15642075,8.8894,11.56,6.133,2,4,10,15,20,25,36,46,32,39,20,27,149,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,9,15,27,149,18,0,0,0,0,0,0,0,0,2,4,10,15,20,24,36,44,28,30,5,0,0,0,0,0,0,0,0,0,0,0,0,153.079,352.545,-1464.6847,267.4453
3255,923,0,10,448,224,224,6.58E-27,8.3061,12.6503,4.3442,10.5256,0.7727,-0.2545,0.156,1,47,41,5,74,37,65,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2723,12.3125,8.2321,0,0,0,0,0,1,22,48,60,59,19,22,139,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,135,74,4,0,0,0,0,0,0,0,0,0,0,0,1,22,48,60,59,18,12,4,0,0,0,0,0,0,0,0,2.78196,0.21504,3.3969,2.21852,2301,43,16,0,0,95.0259,34.43281326,8.5,11.2545,5.7455,9,17,12,14,21,32,25,30,35,46,25,39,111,32,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,3,8,12,19,34,111,32,0,0,0,0,0,0,0,0,8,17,12,12,21,30,25,27,27,34,6,5,0,0,0,0,0,0,0,0,0,0,0,162.838,341.73,-1476.5465,275.1335
3256,923,0,10,453,228,225,6.66E-27,8.3564,12.3538,3.9975,10.6088,0.7802,-0.2451,-0.3845,5,60,25,11,96,23,75,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10.1766,12.1974,8.1289,0,0,0,0,1,1,23,53,45,77,20,11,172,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,169,46,4,0,0,0,0,0,0,0,0,0,0,1,1,23,53,45,77,20,2,3,0,0,0,0,0,0,0,0,2.78233,0.20974,3.39869,2.24675,2305,70,22,0,0,95.1002,34.42705273,8.2737,10.8114,5.7022,15,14,7,18,21,30,33,37,31,54,29,36,109,19,0,0,0,0,0,0,0,0,1,3,1,1,2,1,3,5,10,10,27,36,109,19,0,0,0,0,0,0,0,0,14,11,6,17,19,29,30,32,21,44,2,0,0,0,0,0,0,0,0,0,0,0,0,176.918,326.617,-1490.2463,280.9837
